id,created,product,responded_in_24h,responded_in_72h,solved
1281922,2020-03-13 10:14:45 -0800,firefox,true,true,
1281921,2020-03-13 10:09:26 -0800,firefox,true,true,
1281920,2020-03-13 10:06:37 -0800,firefox,false,true,
1281919,2020-03-13 10:00:56 -0800,firefox,false,true,
1281918,2020-03-13 09:42:36 -0800,firefox,false,true,
1281917,2020-03-13 09:23:06 -0800,firefox,true,true,
1281916,2020-03-13 08:41:53 -0800,firefox,true,true,
1281915,2020-03-13 08:37:48 -0800,firefox,true,true,
1281912,2020-03-13 07:57:34 -0800,firefox,true,true,
1281909,2020-03-13 07:43:57 -0800,firefox,true,true,
1281908,2020-03-13 07:43:52 -0800,firefox,true,true,
1281906,2020-03-13 07:32:02 -0800,firefox,false,false,
1281905,2020-03-13 07:29:02 -0800,firefox,true,true,
1281904,2020-03-13 07:25:03 -0800,firefox,true,true,
1281903,2020-03-13 06:55:11 -0800,firefox,true,true,
1281901,2020-03-13 06:14:10 -0800,firefox,true,true,
1281900,2020-03-13 04:19:56 -0800,firefox,true,true,
1281899,2020-03-13 04:14:45 -0800,firefox,true,true,
1281898,2020-03-13 03:53:04 -0800,firefox,true,true,
1281897,2020-03-13 03:49:36 -0800,firefox,false,true,
1281896,2020-03-13 03:46:31 -0800,firefox,false,true,
1281892,2020-03-13 01:48:21 -0800,firefox,true,true,
1281891,2020-03-13 01:42:32 -0800,firefox,false,true,
1281889,2020-03-13 01:34:17 -0800,firefox,false,true,
1281887,2020-03-13 01:28:08 -0800,firefox,true,true,
1281886,2020-03-13 01:02:02 -0800,firefox,false,false,
1281885,2020-03-13 00:54:25 -0800,firefox,false,false,
1281884,2020-03-13 00:11:12 -0800,firefox,false,false,
1281882,2020-03-12 22:50:02 -0800,firefox,false,true,
1281875,2020-03-12 20:08:07 -0800,firefox,true,true,
1281872,2020-03-12 17:59:20 -0800,firefox,true,true,
1281871,2020-03-12 17:49:23 -0800,firefox,false,true,
1281870,2020-03-12 17:38:09 -0800,firefox,true,true,
1281867,2020-03-12 17:01:12 -0800,firefox,true,true,
1281862,2020-03-12 13:56:51 -0800,firefox,true,true,
1281858,2020-03-12 12:09:45 -0800,firefox,true,true,
1281857,2020-03-12 12:00:16 -0800,firefox,true,true,
1281856,2020-03-12 11:42:55 -0800,firefox,true,true,
1281855,2020-03-12 11:39:38 -0800,firefox,true,true,
1281851,2020-03-12 09:22:56 -0800,firefox,true,true,
1281845,2020-03-12 08:06:51 -0800,firefox,true,true,
1281844,2020-03-12 08:04:48 -0800,firefox,true,true,
1281843,2020-03-12 07:56:05 -0800,firefox,true,true,
1281842,2020-03-12 07:51:41 -0800,firefox,true,true,
1281840,2020-03-12 07:25:01 -0800,firefox,false,true,
1281839,2020-03-12 07:20:00 -0800,firefox,true,true,
1281838,2020-03-12 06:59:06 -0800,firefox,false,true,
1281837,2020-03-12 06:54:26 -0800,firefox,false,true,
1281834,2020-03-12 06:28:00 -0800,firefox,true,true,
1281830,2020-03-12 05:58:50 -0800,firefox,true,true,
1281826,2020-03-12 03:40:25 -0800,firefox,true,true,
1281825,2020-03-12 03:39:45 -0800,firefox,true,true,
1281824,2020-03-12 03:16:09 -0800,firefox,true,true,
1281823,2020-03-12 03:13:48 -0800,firefox,false,true,
1281820,2020-03-12 02:18:35 -0800,firefox,true,true,
1281819,2020-03-12 01:34:41 -0800,firefox,false,true,
1281817,2020-03-12 00:23:59 -0800,firefox,true,true,
1281815,2020-03-12 00:05:21 -0800,firefox,false,true,
1281814,2020-03-12 00:00:22 -0800,firefox,true,true,
1281811,2020-03-11 21:36:00 -0800,firefox,true,true,
1281809,2020-03-11 20:02:33 -0800,firefox,false,true,
1281805,2020-03-11 18:28:12 -0800,firefox,true,true,
1281802,2020-03-11 17:51:35 -0800,firefox,true,true,
1281801,2020-03-11 17:31:42 -0800,firefox,false,true,
1281800,2020-03-11 17:13:10 -0800,firefox,false,true,
1281799,2020-03-11 16:52:10 -0800,firefox,true,true,
1281798,2020-03-11 16:29:39 -0800,firefox,true,true,
1281797,2020-03-11 16:29:17 -0800,firefox,false,true,
1281794,2020-03-11 15:33:56 -0800,firefox,true,true,
1281793,2020-03-11 15:09:23 -0800,firefox,false,true,
1281791,2020-03-11 14:20:47 -0800,firefox,true,true,
1281789,2020-03-11 14:15:52 -0800,firefox,true,true,
1281788,2020-03-11 13:56:41 -0800,firefox,true,true,
1281785,2020-03-11 13:34:09 -0800,firefox,false,false,
1281784,2020-03-11 13:01:54 -0800,firefox,true,true,
1281783,2020-03-11 12:49:08 -0800,firefox,true,true,
1281782,2020-03-11 12:26:26 -0800,firefox,true,true,
1281781,2020-03-11 12:20:39 -0800,firefox,true,true,
1281780,2020-03-11 11:49:00 -0800,firefox,false,false,
1281779,2020-03-11 11:41:45 -0800,firefox,false,true,
1281777,2020-03-11 09:48:55 -0800,firefox,false,true,
1281775,2020-03-11 09:26:59 -0800,firefox,true,true,
1281774,2020-03-11 09:26:02 -0800,firefox,true,true,
1281773,2020-03-11 09:18:23 -0800,firefox,true,true,
1281770,2020-03-11 09:11:12 -0800,firefox,true,true,
1281769,2020-03-11 09:02:22 -0800,firefox,false,true,
1281767,2020-03-11 08:44:50 -0800,firefox,true,true,
1281765,2020-03-11 08:23:24 -0800,firefox,true,true,
1281764,2020-03-11 08:21:52 -0800,firefox,true,true,
1281759,2020-03-11 07:01:37 -0800,firefox,false,false,
1281758,2020-03-11 06:24:54 -0800,firefox,true,true,
1281757,2020-03-11 06:24:50 -0800,firefox,true,true,
1281756,2020-03-11 06:17:43 -0800,firefox,false,true,
1281751,2020-03-11 05:29:16 -0800,firefox,false,true,
1281748,2020-03-11 04:25:58 -0800,firefox,true,true,
1281746,2020-03-11 04:04:21 -0800,firefox,true,true,
1281741,2020-03-10 23:29:50 -0800,firefox,true,true,
1281740,2020-03-10 22:54:46 -0800,firefox,false,false,
1281738,2020-03-10 22:15:25 -0800,firefox,true,true,
1281735,2020-03-10 20:13:53 -0800,firefox,true,true,
1281734,2020-03-10 20:13:18 -0800,firefox,true,true,
1281730,2020-03-10 18:35:50 -0800,firefox,true,true,
1281729,2020-03-10 18:13:51 -0800,firefox,false,true,
1281723,2020-03-10 16:42:58 -0800,firefox,false,false,
1281722,2020-03-10 16:24:29 -0800,firefox,true,true,
1281721,2020-03-10 16:23:54 -0800,firefox,true,true,
1281717,2020-03-10 15:40:46 -0800,firefox,true,true,
1281716,2020-03-10 15:38:36 -0800,firefox,true,true,
1281712,2020-03-10 14:42:25 -0800,firefox,false,false,
1281711,2020-03-10 14:11:45 -0800,firefox,false,true,
1281710,2020-03-10 14:08:05 -0800,firefox,false,false,
1281707,2020-03-10 12:39:54 -0800,firefox,true,true,
1281704,2020-03-10 12:19:57 -0800,firefox,false,true,
1281694,2020-03-10 10:59:56 -0800,firefox,true,true,
1281693,2020-03-10 10:27:29 -0800,firefox,false,true,
1281692,2020-03-10 10:08:18 -0800,firefox,false,false,
1281691,2020-03-10 10:06:57 -0800,firefox,true,true,
1281690,2020-03-10 09:57:01 -0800,firefox,false,false,
1281688,2020-03-10 09:29:50 -0800,firefox,false,false,
1281687,2020-03-10 09:29:06 -0800,firefox,true,true,
1281686,2020-03-10 09:28:40 -0800,firefox,false,true,
1281684,2020-03-10 08:54:11 -0800,firefox,true,true,
1281681,2020-03-10 08:24:08 -0800,firefox,true,true,
1281674,2020-03-10 07:09:38 -0800,firefox,true,true,
1281673,2020-03-10 07:00:44 -0800,firefox,true,true,
1281670,2020-03-10 05:34:57 -0800,firefox,false,true,
1281666,2020-03-10 04:25:26 -0800,firefox,true,true,
1281664,2020-03-10 04:16:10 -0800,firefox,true,true,
1281659,2020-03-10 00:58:04 -0800,firefox,false,true,
1281656,2020-03-10 00:07:06 -0800,firefox,true,true,
1281655,2020-03-10 00:01:38 -0800,firefox,true,true,
1281646,2020-03-09 22:23:41 -0800,firefox,false,false,
1281645,2020-03-09 22:01:06 -0800,firefox,false,false,
1281644,2020-03-09 21:41:44 -0800,firefox,false,true,
1281643,2020-03-09 21:40:10 -0800,firefox,false,true,
1281641,2020-03-09 21:19:41 -0800,firefox,false,true,
1281639,2020-03-09 20:06:09 -0800,firefox,true,true,
1281638,2020-03-09 19:57:38 -0800,firefox,true,true,
1281637,2020-03-09 17:45:02 -0800,firefox,false,true,
1281636,2020-03-09 17:33:43 -0800,firefox,false,true,
1281634,2020-03-09 16:25:04 -0800,firefox,true,true,
1281631,2020-03-09 16:21:04 -0800,firefox,true,true,
